Batch Number,Start Listing Date and Time (IST),Stop Listing at Date and Time (IST),Start bid price (Rs.),Initial bid cost (Tickets),Initial status check cost (Tickets),Reference ID,Category,Product Title,Description,MSRP,Base Price
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,AF 166,Watches,Noise Smartwatch,"Noise Colorfit Pro 3 Smartwatch  (Black Strap, Regular)",4999,4949
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,AF 1133,Health & Beauty,Alima Mascara,Alima Pure Pure Natural Definition 49.9 g (Black),4400,4356
69,2021-11-14 17:00:00 +0000 +0000,2021-11-15 05:00:00 +0000 +0000,1,1,1,AF 1917,Home Appliances,Kaushalendra Ladder,Kaushalendra Heavy duty Aluminium Ladder,3800,3762
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,AF 1654,Home Appliances,Panasonic Microwave Oven,Panasonic 20 L Solo Microwave Oven,4890,4841
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,845,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,1078,Apparel,Leather jacket brown XL,Leather Retail� Women's Solid Faux Leather Jacket XL Brown,3999,3959
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,877,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,AF 1532,Home Appliances,Bajaj Air Cooler,BAJAJ 24 L Room/Personal Air Cooler,4995,4945
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,856,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,296,Home Furnishing,Living Room Set,40 Pcs Living Room Set + Free 1 Matching Fleece Blanket Maroon,4999,4949
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,AF 1117,Health & Beauty,Beauty Showoff Mascara,Beautyaddicts Showoff Mascara 11.7 ml (Dark),3999,3959
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,1010,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Cherry,4999,4949
70,2021-11-14 21:00:00 +0000 +0000,2021-11-15 09:00:00 +0000 +0000,1,1,1,658,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Brown,3398,3364
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,414,Home & Kitchen,Charcoal BBQ with Brush,Charcoal Portable Round Charcoal BBQ with Cooking Silicon Spatula Brush    ,3499,3464
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,1001,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Black,4999,4949
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,790,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Brown,3999,3959
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,496,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,493,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,556,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,AF 1659,Home Appliances,Haier Microwave Oven,Haier 20 L Solo Microwave Oven,4900,4851
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,891,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Blue,3999,3959
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,AF 687,Home Appliances,Healthlead Air Purifier,Healthlead Epi235 Portable Room Air Purifier,4799,4751
71,2021-11-15 01:00:00 +0000 +0000,2021-11-15 13:00:00 +0000 +0000,1,1,1,915,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Cherry,3999,3959
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,AF 1683,Home Appliances,Parasnath Ladder,PARASNATH Aluminium Blue Heavy Folding Ladder 5 Step,3299,3266
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,AF 1253,Furniture & Fixtures,Cello Shoe Rack,Cello Plastic Shoe Rack,3375,3341
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,650,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super StretchableThree Seater Pink,3398,3364
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,535,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black1,3999,3959
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,AF 1848,Furniture & Fixtures,Royaloak Mickies/ Study Table,RoyalOak MICKIES Engineered Wood Study Table,3941,3901
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,247,Home Furnishing,Luxury Covers Set,Pick Any 1 - 41 Pc Chenille Luxury Sofa + Deewan Set - Brown,4999,4949
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,904,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Cherry,3999,3959
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,528,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,1073,Apparel,Leather Jacket Black 3XL,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,3999,3959
72,2021-11-15 05:00:00 +0000 +0000,2021-11-15 17:00:00 +0000 +0000,1,1,1,1027,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Brown,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,AF 443,Furnishing & Linen,Status Contract Carpet,Status Contract Status 3D Printed Carpet Rug Runner,4999,4949
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,AF 269,Bags Travel Accessories,Hammonds Flycatcher Backpack,Small 16L Laptop Backpack Genuine Leather,3709,3671
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,606,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,937,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Cherry,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,940,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,914,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Cherry,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,287,Kitchen,Container Set,SNB Mega Hot & Cold Combo,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,1047,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,929,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Black,3999,3959
73,2021-11-15 09:00:00 +0000 +0000,2021-11-15 21:00:00 +0000 +0000,1,1,1,262,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Woolen Embroidered Layered Kurta Red-Free Size,3499,3464
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,854,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Blue,3999,3959
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,1059,Apparel,Leather Jacket Cherry-3XL,Leather Retail� Women's Solid Faux Leather Jacket 3XL Cherry,3999,3959
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,AF 1135,Health & Beauty,Jubujub Hourglass Mascara,Jubujub Hourglass Film Noir Full Spectrum Mascara Onyx 9 ml (Onyx),4999,4949
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,645,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchabler Three Seater Beige,3398,3364
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,563,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Brown,3999,3959
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,AF 1850,Home Appliances,Cc Tek Ladder,"cc teck Steel Ladder (With Platform, Hand Rail)",4398,4354
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,1028,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Brown,3999,3959
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,967,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,3999,3959
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,1054,Apparel,Leather Jacket Cherry-S,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,3999,3959
74,2021-11-15 13:00:00 +0000 +0000,2021-11-16 01:00:00 +0000 +0000,1,1,1,AF 1769,Home Appliances,Jcb Grease Gun,JCB Grease gun 8 kg Lever Tool (35 cm),3899,3860
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,1110,Health Appliances,WAND MASSAGER (WALDON),Waldon wand massager with powerful vibrator,3000,2970
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,54,Apparel,Women Dress with Shrug,Leyazo - Pack of 2 Dresses with Shrug Size-  XL,3197,3165
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,925,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Blue,3999,3959
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,544,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,593,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Black,3999,3959
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,16,Home,Purple Wardrobe,Wardrobe+Shoe Rack+Organizer - Purple,4999,4949
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,1093,Electronics & Appliances,ELECTRIC BED WARMER    ,ELECTRIC BED WARMER    ,3399,3365
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,603,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Cherry,3999,3959
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,833,Home & Kitchen,Electric Drill Machine,"Drill Machine with 13Pcs Bit & 48-1 Wrench Set,screw remover extractor    ",3999,3959
75,2021-11-15 17:00:00 +0000 +0000,2021-11-16 05:00:00 +0000 +0000,1,1,1,829,Home & Kitchen,Electric Drill Machine,"Electric Drill Machine with 13Pcs Drill Bit Set, 18PC Screwdriver Set",3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,1036,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,921,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Blue,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,545,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,527,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,792,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Brown,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,873,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L White,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,524,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Multi,3999,3959
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,670,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Green,3398,3364
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,1111,Health Appliances,FOLDABLE WALKING STICK,Foldable walking stick,4700,4653
76,2021-11-15 21:00:00 +0000 +0000,2021-11-16 09:00:00 +0000 +0000,1,1,1,933,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Black,3999,3959
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,987,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Pink,3999,3959
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,972,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Brown,3999,3959
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,1011,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,4999,4949
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,551,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,AF 246,Cooking & Dining,Borosil Dinner Set,Borosil Pack Of 33 Opalware Crystal,3149,3117
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,983,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Pink,3999,3959
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,AF 280,Audio & Speakers,Truke Buds,"Truke Buds Q1 With (Enc) (Black, True Wireless)",3499,3464
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,815,Home & Kitchen,Electric Drill Machine,48 in 1 wrench spanner set with 10mm 13PC powerful electric drill machine,3999,3959
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,1010,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Cherry,4999,4949
77,2021-11-16 01:00:00 +0000 +0000,2021-11-16 13:00:00 +0000 +0000,1,1,1,AF 292,Home Appliances,Butterfly Juicer,"Butterfly Speedy 2 Jar 500 W Juicer Mixer Grinder (2 Jars, White",4270,4227
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,AF 176,Home Appliances,Inalsa Dry Vaccum Cleaner,Inalsa Aristo Bagless Dry Vacuum Cleaner With Reusable Dust Bag,3250,3217
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,824,Home & Kitchen,Electric Drill Machine,48 in 1 wrench spanner set with 10mm 13PC powerful electric drill machine,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,559,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,973,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Brown,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,573,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Green,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,AF 1791,Furniture & Fixtures,Child Craft Swing Cradle,Child Craft New Born Baby Swing Cradle with Mosquito Net,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,870,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS White,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,948,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Coffee,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,1079,Apparel,Leather jacket brown XXL,Leather Retail� Women's Solid Faux Leather Jacket XXL Brown,3999,3959
78,2021-11-16 05:00:00 +0000 +0000,2021-11-16 17:00:00 +0000 +0000,1,1,1,602,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,1080,Apparel,Leather jacket brown 3XL,Leather Retail� Women's Solid Faux Leather Jacket 3XL Brown,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,900,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Cherry,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,AF 1837,Home Appliances,Algo Ladder,algo ALGO High Grade Heavy Steel Folding 7 Step Ladder,4299,4256
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,558,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,565,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Brown,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,1074,Apparel,Leather Jacket Black XS,Leather Retail� Women's Solid Faux Leather Jacket XS Brown,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,556,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,458,Home & Kitchen,BBQ Grill & brush,Round Charcoal Portable Barbeque Grill with Kitchen Knife Set    ,3499,3464
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,AF 1716,Furniture & Fixtures,Anjwar Rest Chair,ANJWAR Plastic Arm Rest Chair,4359,4315
79,2021-11-16 09:00:00 +0000 +0000,2021-11-16 21:00:00 +0000 +0000,1,1,1,523,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Multi,3999,3959
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,AF 1311,Electronics,Marq Media Streamer,MarQ by Flipkart Media Streaming Device,3499,3464
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,AF 1683,Home Appliances,Parasnath Ladder,PARASNATH Aluminium Blue Heavy Folding Ladder 5 Step,3299,3266
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,552,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,1013,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Pink,4999,4949
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,953,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket 3XL Coffee,3999,3959
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,AF 1835,Home Appliances,Aguerri Ladder,AGUERRI 8 Step Foldable Aluminium Ladder with Platform,4309,4265
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,1108,Health Appliances,WAND MASSAGER (WALDON),Waldon wand massager with powerful vibrator,3000,2970
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,982,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,3999,3959
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,597,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Brown,3999,3959
80,2021-11-16 13:00:00 +0000 +0000,2021-11-17 01:00:00 +0000 +0000,1,1,1,1023,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,958,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Blue,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,836,Home & Kitchen,"barbeque Grill, knife set","Charcoal Barbeque Grill, Cooking Silicon Spatula Brush and Knife Set    ",3499,3464
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,505,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,580,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,585,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Black,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,798,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Brown,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,495,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,581,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Black,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,493,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
81,2021-11-16 17:00:00 +0000 +0000,2021-11-17 05:00:00 +0000 +0000,1,1,1,1133,Health Appliances,ELECTRONIC PERSONAL SCALE,Dr.Odin electronic personal scale White,4599,4553
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,AF 722,Electronics,Odile Projector,Odile Portable Led Projector Office,3199,3167
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,AF 638,Furniture & Fixtures,Handy Towel Rack,Handy 24 Inch Long Towel Rack Stainless Steel Wall Shelf  (4Shelves),3595,3559
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,1021,Accessories,Hair Grooming set-Waldon,HAIR GROOMING SET (5 IN 1 ) BRAND: WALDON    ,3299,3266
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,1060,Apparel,Leather Jacket Cherry XS,Leather Retail� Women's Solid Faux Leather Jacket XS Pink,3999,3959
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,539,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,812,Home & Kitchen,Plastic Shoe Rack Storage,4 layer Plastic Sheet Cube Shoe Rack Storage ,3999,3959
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,790,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Brown,3999,3959
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,1052,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
